mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
36	36	1151/8	1151/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1022										18
36	36	140	140	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1023										
36	36	561/4	561/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1024										
36	36	281/2	281/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1025										
36	36	563/4	563/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1026										
36	36	141	141	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1027										
36	36	565/4	565/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1028										
36	36	283/2	283/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1029										
36	36	567/4	567/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1030										
36	36	142	142	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1031										
36	36	569/4	569/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1032										
36	36	285/2	285/2	0.0	5/8	5/8	Dynamic	4/4	2	1	0					p									
36	36	285/2	285/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1033										
36	36	571/4	571/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1034										
36	36	143	143	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1035										
36	36	573/4	573/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1036										
36	36	287/2	287/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1037										
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1038										
37	37	144	144	0.0	0	0	Spanner	4/4	1	1	0														
37	37	144	144	0.375	0	0	Chord	4/4	1	1	3/32		1/16	3/2	1039									120	
37	37	1155/8	1155/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1040										
37	37	289/2	289/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1041										
37	37	145	145	0.0	1/4	1/4	Spanner	4/4	1	1	0														19
37	37	145	145	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1042										19
37	37	581/4	581/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1043									121	19
37	37	1163/8	1163/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1044									121	19
37	37	291/2	291/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1045									121	19
37	37	1165/8	1165/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1046									121	19
37	37	583/4	583/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1047									121	19
37	37	1167/8	1167/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1048										19
37	37	146	146	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f									19
37	37	146	146	0.375	1/2	1/2	Chord	4/4	1	1	3/32		1/16	3/2	1049									122	19
37	37	1171/8	1171/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1050										19
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1051										19
37	37	147	147	0.375	3/4	3/4	Chord	4/4	1	1	3/32		1/16	3/2	1052		ornamentTurn							123	19
37	37	1179/8	1179/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1053										19
37	37	295/2	295/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1054									124	19
37	37	591/4	591/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1055										19
37	37	144	144	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1056										
37	37	577/4	577/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1057										
37	37	289/2	289/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1058										
37	37	579/4	579/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1059										
37	37	145	145	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1060										
37	37	581/4	581/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1061										
37	37	291/2	291/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1062										
37	37	583/4	583/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1063										
37	37	146	146	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1064										
37	37	585/4	585/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1065										
37	37	293/2	293/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1066										
37	37	587/4	587/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1067										
37	37	147	147	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1068										
37	37	589/4	589/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1069										
37	37	295/2	295/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1070										
37	37	591/4	591/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1071										
38	38	148	148	0.0	0	0	Spanner	4/4	1	1	0														
38	38	148	148	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	1072										
38	38	297/2	297/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1073										
38	38	1189/8	1189/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1074									125	
38	38	595/4	595/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1075									125	
38	38	1191/8	1191/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1076									125	
38	38	149	149	0.125	1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	1077										
38	38	299/2	299/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1078										
38	38	1197/8	1197/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1079									126	
38	38	599/4	599/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1080									126	
38	38	1199/8	1199/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1081									126	
38	38	150	150	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1082										
38	38	301/2	301/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1083										
38	38	1205/8	1205/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1084									127	
38	38	603/4	603/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1085									127	
38	38	1207/8	1207/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1086									127	
38	38	151	151	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1087										
38	38	303/2	303/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1088										
38	38	1213/8	1213/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1089									128	
38	38	607/4	607/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1090									128	
38	38	1215/8	1215/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1091									128	
38	38	1185/8	1185/8	0.125	1/32	1/32	Chord	4/4	2	1	1/32		1/32	1	1092									129	
38	38	593/4	593/4	0.125	1/16	1/16	Chord	4/4	2	1	1/32		1/32	1	1093									129	
38	38	1187/8	1187/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32		1/32	1	1094									129	
38	38	1193/8	1193/8	0.125	9/32	9/32	Chord	4/4	2	1	1/32		1/32	1	1095									130	
38	38	597/4	597/4	0.125	5/16	5/16	Chord	4/4	2	1	1/32		1/32	1	1096									130	
38	38	1195/8	1195/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32		1/32	1	1097									130	
38	38	1201/8	1201/8	0.125	17/32	17/32	Chord	4/4	2	1	1/32		1/32	1	1098									131	
38	38	601/4	601/4	0.125	9/16	9/16	Chord	4/4	2	1	1/32		1/32	1	1099									131	
38	38	1203/8	1203/8	0.125	19/32	19/32	Chord	4/4	2	1	1/32		1/32	1	1100									131	
38	38	1209/8	1209/8	0.125	25/32	25/32	Chord	4/4	2	1	1/32		1/32	1	1101									132	
38	38	605/4	605/4	0.125	13/16	13/16	Chord	4/4	2	1	1/32		1/32	1	1102									132	
38	38	1211/8	1211/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32		1/32	1	1103									132	
39	39	152	152	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	1104										
39	39	305/2	305/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1105										
39	39	1221/8	1221/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1106									133	
39	39	611/4	611/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1107									133	
39	39	1223/8	1223/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1108									133	
39	39	153	153	0.125	1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	1109										
39	39	307/2	307/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1110										
39	39	1229/8	1229/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1111									134	
39	39	615/4	615/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1112									134	
39	39	1231/8	1231/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1113									134	
39	39	154	154	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1114										
39	39	309/2	309/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1115										
39	39	1237/8	1237/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1116									135	
39	39	619/4	619/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1117									135	
39	39	1239/8	1239/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1118									135	
39	39	155	155	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1119										
39	39	311/2	311/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1120										
39	39	1245/8	1245/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1121									136	
39	39	623/4	623/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1122									136	
39	39	1247/8	1247/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1123										
39	39	1217/8	1217/8	0.125	1/32	1/32	Chord	4/4	2	1	1/32		1/32	1	1124									137	
39	39	609/4	609/4	0.125	1/16	1/16	Chord	4/4	2	1	1/32		1/32	1	1125									137	
39	39	1219/8	1219/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32		1/32	1	1126									137	
39	39	1225/8	1225/8	0.125	9/32	9/32	Chord	4/4	2	1	1/32		1/32	1	1127									138	
39	39	613/4	613/4	0.125	5/16	5/16	Chord	4/4	2	1	1/32		1/32	1	1128									138	
39	39	1227/8	1227/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32		1/32	1	1129									138	
39	39	1233/8	1233/8	0.125	17/32	17/32	Chord	4/4	2	1	1/32		1/32	1	1130									139	
39	39	617/4	617/4	0.125	9/16	9/16	Chord	4/4	2	1	1/32		1/32	1	1131									139	
39	39	1235/8	1235/8	0.125	19/32	19/32	Chord	4/4	2	1	1/32		1/32	1	1132									139	
39	39	1241/8	1241/8	0.125	25/32	25/32	Chord	4/4	2	1	1/32		1/32	1	1133									140	
39	39	621/4	621/4	0.125	13/16	13/16	Chord	4/4	2	1	1/32		1/32	1	1134									140	
39	39	1243/8	1243/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32		1/32	1	1135									140	
40	40	156	156	0.0	0	0	Dynamic	4/4	1	1	0					f									
40	40	156	156	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	1136									141	
40	40	1249/8	1249/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	1137									141	
40	40	625/4	625/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	1138									141	
40	40	1251/8	1251/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1139									141	
40	40	313/2	313/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1140									141	
40	40	1253/8	1253/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1141									141	
40	40	627/4	627/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1142									141	
40	40	1255/8	1255/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1143									141	
40	40	157	157	0.125	1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	1144									141	
40	40	1257/8	1257/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	1145									141	
40	40	629/4	629/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1146									141	
40	40	1259/8	1259/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1147									141	
40	40	315/2	315/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1148									141	
40	40	1261/8	1261/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1149									141	
40	40	631/4	631/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1150									141	
40	40	1263/8	1263/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1151										
40	40	158	158	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1152									142	
40	40	1265/8	1265/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	1153									142	
40	40	633/4	633/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	1154									142	
40	40	1267/8	1267/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1155									142	
40	40	317/2	317/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1156									142	
40	40	1269/8	1269/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1157									142	
40	40	635/4	635/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1158									142	
40	40	1271/8	1271/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1159										
40	40	159	159	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1160									143	
40	40	1273/8	1273/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1161									143	
40	40	637/4	637/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1162									143	
40	40	1275/8	1275/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1163									143	
40	40	319/2	319/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1164									143	
40	40	1277/8	1277/8	0.0	29/32	29/32	Dynamic	4/4	1	1	0					pp								143	
40	40	1277/8	1277/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1165									143	
40	40	639/4	639/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1166									143	
40	40	1279/8	1279/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1167										
40	40	156	156	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1168										
40	40	158	158	0.0	1/2	1/2	StaffText	4/4	2	1	0							calando							
40	40	158	158	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1169										
41	41	160	160	0.0	0	0	Dynamic	4/4	1	1	0					p									
41	41	160	160	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1170										
41	41	321/2	321/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1171									144	
41	41	1285/8	1285/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1172									144	
41	41	643/4	643/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1173									144	
41	41	1287/8	1287/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1174										
41	41	161	161	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1175									145	
41	41	645/4	645/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1176										
41	41	323/2	323/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1177		articStaccatoAbove							146	
41	41	647/4	647/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1178		articStaccatoAbove								
41	41	162	162	0.875	1/2	1/2	Chord	4/4	1	1	7/32		1/8	7/4	1179		ornamentTurn							147	
41	41	1303/8	1303/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1180										
41	41	163	163	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1181										
41	41	1963/12	1963/12	0.08333333333333333	43/48	43/48	Chord	4/4	1	1	1/48		1/32	2/3	1182										
41	41	491/3	491/3	0.08333333333333333	11/12	11/12	Chord	4/4	1	1	1/48		1/32	2/3	1183										
41	41	655/4	655/4	0.08333333333333333	15/16	15/16	Chord	4/4	1	1	1/48		1/32	2/3	1184										
41	41	983/6	983/6	0.08333333333333333	23/24	23/24	Chord	4/4	1	1	1/48		1/32	2/3	1185										
41	41	1967/12	1967/12	0.08333333333333333	47/48	47/48	Chord	4/4	1	1	1/48		1/32	2/3	1186										
41	41	162	162	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1187										
41	41	163	163	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1188										
41	41	160	160	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1189										
41	41	641/4	641/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1190										
41	41	321/2	321/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1191										
41	41	643/4	643/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1192										
41	41	161	161	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1193										
41	41	645/4	645/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1194										
41	41	323/2	323/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1195										
41	41	647/4	647/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1196										
41	41	162	162	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1197										
41	41	649/4	649/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1198										
41	41	325/2	325/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1199										
41	41	651/4	651/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1200										
41	41	163	163	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1201										
41	41	653/4	653/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1202										
41	41	327/2	327/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1203										
41	41	655/4	655/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1204										
42	42	164	164	0.0	0	0	Dynamic	4/4	1	1	0					f									
42	42	164	164	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1205										
42	42	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1206										
42	42	166	166	0.375	1/2	1/2	Chord	4/4	1	1	3/32		1/16	3/2	1207		ornamentTurn								
42	42	1331/8	1331/8	0.0	19/32	19/32	Dynamic	4/4	1	1	0					p									
42	42	1331/8	1331/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1208										
42	42	333/2	333/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1209										
42	42	1333/8	1333/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1210										
42	42	667/4	667/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1211										
42	42	1335/8	1335/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1212										
42	42	167	167	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1213										
42	42	335/2	335/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1214									148	
42	42	1341/8	1341/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1215									148	
42	42	671/4	671/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1216									148	
42	42	1343/8	1343/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1217									148	
42	42	164	164	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	1218										
42	42	657/4	657/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	1219										
42	42	329/2	329/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	1220										
42	42	659/4	659/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	1221										
42	42	165	165	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1222										
42	42	661/4	661/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1223										
42	42	331/2	331/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1224										
42	42	663/4	663/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1225										
42	42	166	166	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1226										
42	42	164	164	0.0	0	0	Dynamic	4/4	2	1	0					f									
42	42	164	164	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1227										
42	42	165	165	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1228										
42	42	166	166	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1229										
43	43	168	168	0.125	0	0	Chord	4/4	1	1	1/32		1/32	1	1230									148	
43	43	1345/8	1345/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32		1/32	1	1231									148	
43	43	673/4	673/4	0.0	1/16	1/16	Spanner	4/4	1	1	0													148	20
43	43	673/4	673/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32		1/32	1	1232									148	20
43	43	1347/8	1347/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1233									148	20
43	43	337/2	337/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32		1/32	1	1234									148	20
43	43	1349/8	1349/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32		1/32	1	1235									148	20
43	43	675/4	675/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32		1/32	1	1236									148	20
43	43	1351/8	1351/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32		1/32	1	1237										20
43	43	169	169	0.125	1/4	1/4	Chord	4/4	1	1	1/32		1/32	1	1238									149	20
43	43	1353/8	1353/8	0.125	9/32	9/32	Chord	4/4	1	1	1/32		1/32	1	1239									149	20
43	43	677/4	677/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1240									149	20
43	43	1355/8	1355/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1241									149	20
43	43	339/2	339/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1242									149	20
43	43	1357/8	1357/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1243									149	20
43	43	679/4	679/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1244									149	20
43	43	1359/8	1359/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1245										20
43	43	170	170	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f									20
43	43	170	170	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1246									150	20
43	43	171	171	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1247										20
43	43	1369/8	1369/8	0.0	25/32	25/32	Dynamic	4/4	1	1	0					p									20
43	43	1369/8	1369/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1248		articStaccatoBelow								20
43	43	685/4	685/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1249		articStaccatoBelow								20
43	43	1371/8	1371/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1250		articStaccatoBelow								20
43	43	343/2	343/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1251		articStaccatoBelow								20
43	43	1373/8	1373/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1252		articStaccatoBelow								20
43	43	687/4	687/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1253		articStaccatoBelow								20
43	43	1375/8	1375/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1254		articStaccatoBelow								20
43	43	170	170	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1255									151	20
43	43	171	171	0.125	3/4	3/4	Chord	4/4	1	2	1/32		1/32	1	1256										20
43	43	337/2	337/2	0.0	1/8	1/8	Dynamic	4/4	2	1	0					p									
43	43	337/2	337/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32		1/32	1	1257									152	
43	43	1349/8	1349/8	0.0	5/32	5/32	Spanner	4/4	2	1	0													152	21
43	43	1349/8	1349/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32		1/32	1	1258									152	21
43	43	675/4	675/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32		1/32	1	1259									152	21
43	43	1351/8	1351/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32		1/32	1	1260									152	21
43	43	169	169	0.125	1/4	1/4	Chord	4/4	2	1	1/32		1/32	1	1261									152	21
43	43	1353/8	1353/8	0.125	9/32	9/32	Chord	4/4	2	1	1/32		1/32	1	1262									152	21
43	43	677/4	677/4	0.125	5/16	5/16	Chord	4/4	2	1	1/32		1/32	1	1263									152	21
43	43	1355/8	1355/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32		1/32	1	1264									152	21
43	43	339/2	339/2	0.125	3/8	3/8	Chord	4/4	2	1	1/32		1/32	1	1265									152	21
43	43	1357/8	1357/8	0.125	13/32	13/32	Chord	4/4	2	1	1/32		1/32	1	1266									152	21
43	43	679/4	679/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32		1/32	1	1267									152	21
43	43	1359/8	1359/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32		1/32	1	1268										21
43	43	170	170	0.0	1/2	1/2	Dynamic	4/4	2	1	0					f									21
43	43	170	170	0.125	1/2	1/2	Chord	4/4	2	1	1/32		1/32	1	1269									153	21
43	43	1361/8	1361/8	0.125	17/32	17/32	Chord	4/4	2	1	1/32		1/32	1	1270									153	21
43	43	681/4	681/4	0.125	9/16	9/16	Chord	4/4	2	1	1/32		1/32	1	1271									153	21
43	43	1363/8	1363/8	0.125	19/32	19/32	Chord	4/4	2	1	1/32		1/32	1	1272									153	21
43	43	341/2	341/2	0.125	5/8	5/8	Chord	4/4	2	1	1/32		1/32	1	1273									153	21
43	43	1365/8	1365/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32		1/32	1	1274									153	21
43	43	683/4	683/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32		1/32	1	1275									153	21
43	43	1367/8	1367/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32		1/32	1	1276										21
