mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
88	87	345/2	345/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1004										
88	87	174	174	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1005										
88	87	173	173	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1006										
88	87	347/2	347/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1007										
88	87	174	174	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1008										
89	88	349/2	349/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1009										
89	88	176	176	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1010										
89	88	175	175	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1011										
89	88	351/2	351/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1012										
89	88	176	176	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1013										
90	89	353/2	353/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1014										
90	89	177	177	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p									
90	89	177	177	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1015									39	
90	89	355/2	355/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1016									39	
90	89	178	178	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1017										
90	89	353/2	353/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1018										
90	89	178	178	0.0	3/8	3/8	Dynamic	2/4	2	1	0					p									
90	89	178	178	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1019										
91	90	179	179	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1020									40	
91	90	359/2	359/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1021									40	
91	90	180	180	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1022										
91	90	357/2	357/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1023										
91	90	180	180	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1024										
92	91	181	181	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1025									41	
92	91	363/2	363/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1026									41	
92	91	182	182	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1027										
92	91	361/2	361/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1028										
92	91	182	182	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1029										
93	92	183	183	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1030									42	
93	92	367/2	367/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1031									42	
93	92	184	184	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1032										
93	92	365/2	365/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1033										
94	93	369/2	369/2	0.0	0	0	Dynamic	2/4	1	1	0					p									
94	93	369/2	369/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1034										
94	93	369/2	369/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1035										
94	93	185	185	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1036										
94	93	741/4	741/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1037										
94	93	371/2	371/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1038		articStaccatoAbove								
94	93	186	186	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1039		articStaccatoAbove								
94	93	369/2	369/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1040										
94	93	739/4	739/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1041										
94	93	185	185	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1042										
94	93	741/4	741/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1043										
94	93	371/2	371/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1044										
94	93	743/4	743/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1045										
94	93	186	186	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1046										
94	93	745/4	745/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1047										
95	94	373/2	373/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1048										
95	94	188	188	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1049										
95	94	373/2	373/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1050										
95	94	747/4	747/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1051										
95	94	187	187	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1052										
95	94	749/4	749/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1053										
95	94	375/2	375/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1054										
95	94	751/4	751/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1055										
95	94	188	188	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1056										
95	94	753/4	753/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1057										
96	95	377/2	377/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1058										
96	95	377/2	377/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1059										
96	95	189	189	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1060										
96	95	757/4	757/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1061										
96	95	379/2	379/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1062		articStaccatoAbove								
96	95	190	190	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1063		articStaccatoAbove								
96	95	377/2	377/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1064										
96	95	755/4	755/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1065										
96	95	189	189	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1066										
96	95	757/4	757/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1067										
96	95	379/2	379/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1068										
96	95	759/4	759/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1069										
96	95	190	190	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1070										
96	95	761/4	761/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1071										
97	96	381/2	381/2	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1072										
97	96	192	192	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1073										
97	96	381/2	381/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1074										
97	96	763/4	763/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1075										
97	96	191	191	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1076										
97	96	765/4	765/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1077										
97	96	383/2	383/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1078										
97	96	767/4	767/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1079										
97	96	192	192	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1080										
97	96	769/4	769/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1081										
98	97	385/2	385/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1082										
98	97	385/2	385/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1083										
98	97	193	193	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1084										
98	97	773/4	773/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1085										
98	97	387/2	387/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1086									43	
98	97	194	194	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1087										
98	97	385/2	385/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1088										
98	97	771/4	771/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1089										
98	97	193	193	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1090										
98	97	773/4	773/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1091										
98	97	387/2	387/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1092										
98	97	775/4	775/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1093										
98	97	194	194	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1094										
98	97	777/4	777/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1095										
99	98	389/2	389/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1096										
99	98	389/2	389/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1097										
99	98	195	195	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1098										
99	98	781/4	781/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1099										
99	98	391/2	391/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1100									44	
99	98	196	196	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1101										
99	98	389/2	389/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1102										
99	98	779/4	779/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1103										
99	98	195	195	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1104										
99	98	781/4	781/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1105										
99	98	391/2	391/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1106										
99	98	783/4	783/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1107										
99	98	196	196	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1108										
99	98	785/4	785/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1109										
100	99	393/2	393/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1110										
100	99	393/2	393/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1111									45	
100	99	197	197	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1112									45	
100	99	789/4	789/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1113										
100	99	395/2	395/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1114		articStaccatoAbove								
100	99	198	198	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1115		articStaccatoAbove								
100	99	393/2	393/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1116										
100	99	197	197	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1117										
100	99	395/2	395/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1118										
100	99	198	198	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1119										
101	100	397/2	397/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1120									46	
101	100	399/2	399/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1121										
101	100	799/4	799/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1122									47	
101	100	200	200	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1123									47	
101	100	801/4	801/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1124										
101	100	397/2	397/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1125									48	
101	100	399/2	399/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1126										
102	101	401/2	401/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1127										
102	101	401/2	401/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1128										
102	101	201	201	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1129										
102	101	805/4	805/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1130										
102	101	403/2	403/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1131									49	
102	101	807/4	807/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1132									49	
102	101	202	202	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1133									49	
102	101	809/4	809/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1134										
102	101	401/2	401/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1135										
102	101	803/4	803/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1136										
102	101	201	201	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1137										
102	101	805/4	805/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1138										
102	101	403/2	403/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1139										
102	101	807/4	807/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1140										
102	101	202	202	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1141										
102	101	809/4	809/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1142										
103	102	405/2	405/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1143										
103	102	407/2	407/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1144										
103	102	815/4	815/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1145									50	
103	102	204	204	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1146									50	
103	102	817/4	817/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1147										
103	102	405/2	405/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1148										
103	102	811/4	811/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1149										
103	102	203	203	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1150										
103	102	813/4	813/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1151										
103	102	407/2	407/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1152										
103	102	815/4	815/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1153										
103	102	204	204	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1154										
103	102	817/4	817/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1155										
104	103	409/2	409/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1156										
104	103	409/2	409/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1157										
104	103	205	205	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1158										
104	103	821/4	821/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1159										
104	103	411/2	411/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1160									51	
104	103	823/4	823/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1161									51	
104	103	206	206	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1162									51	
104	103	825/4	825/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1163										
104	103	409/2	409/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1164										
104	103	819/4	819/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1165										
104	103	205	205	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1166										
104	103	821/4	821/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1167										
104	103	411/2	411/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1168										
104	103	823/4	823/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1169										
104	103	206	206	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1170										
104	103	825/4	825/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1171										
105	104	413/2	413/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1172										
105	104	415/2	415/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1173										
105	104	831/4	831/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1174									52	
105	104	208	208	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1175									52	
105	104	833/4	833/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1176										
105	104	413/2	413/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1177										
105	104	827/4	827/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1178										
105	104	207	207	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1179										
105	104	829/4	829/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1180										
105	104	415/2	415/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1181										
105	104	831/4	831/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1182										
105	104	208	208	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1183										
105	104	833/4	833/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1184										
106	105	417/2	417/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1185										
106	105	417/2	417/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1186										
106	105	209	209	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1187										
106	105	837/4	837/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1188										
106	105	419/2	419/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1189									53	
106	105	839/4	839/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1190									53	
106	105	210	210	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1191									53	
106	105	841/4	841/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1192										
106	105	417/2	417/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1193										
106	105	835/4	835/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1194										
106	105	209	209	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1195										
106	105	837/4	837/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1196										
106	105	419/2	419/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1197										
106	105	839/4	839/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1198										
106	105	210	210	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1199										
106	105	841/4	841/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1200										
107	106	421/2	421/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1201										
107	106	421/2	421/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1202										
107	106	211	211	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1203										
107	106	845/4	845/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1204										
107	106	423/2	423/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1205									54	
107	106	847/4	847/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1206									54	
107	106	212	212	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1207									54	
107	106	849/4	849/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1208										
107	106	421/2	421/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1209										
107	106	843/4	843/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1210										
107	106	211	211	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1211										
107	106	845/4	845/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1212										
107	106	423/2	423/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1213										
107	106	847/4	847/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1214										
107	106	212	212	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1215										
107	106	849/4	849/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1216										
108	107	425/2	425/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1217										
108	107	425/2	425/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1218										
108	107	213	213	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1219									55	
108	107	853/4	853/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1220										
108	107	427/2	427/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1221										
108	107	214	214	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1222		ornamentTrill								
108	107	425/2	425/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1223										
108	107	213	213	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1224										
108	107	427/2	427/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1225										
108	107	214	214	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1226										
108	107	213	213	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1227										
108	107	427/2	427/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1228										
109	108	429/2	429/2	0.0	0	0	Dynamic	2/4	1	1	0					f									
109	108	429/2	429/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1229									56	
109	108	859/4	859/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1230										
109	108	215	215	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1231		articStaccatoAbove								
109	108	861/4	861/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1232		articStaccatoAbove								
109	108	431/2	431/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1233		articStaccatoAbove								
109	108	863/4	863/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1234									57	
109	108	216	216	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1235									57	
109	108	865/4	865/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1236										
109	108	429/2	429/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1237										
109	108	859/4	859/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1238										
109	108	215	215	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1239										
109	108	861/4	861/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1240										
109	108	431/2	431/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1241										
109	108	863/4	863/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1242										
109	108	216	216	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1243										
109	108	865/4	865/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1244										
110	109	433/2	433/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1245									58	
110	109	867/4	867/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1246										
110	109	217	217	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1247		articStaccatoAbove								
110	109	869/4	869/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1248		articStaccatoAbove								
110	109	435/2	435/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1249		articStaccatoAbove								
110	109	871/4	871/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1250									59	
110	109	218	218	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1251									59	
110	109	873/4	873/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1252										
110	109	433/2	433/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1253										
110	109	867/4	867/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1254										
110	109	217	217	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1255										
110	109	869/4	869/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1256										
110	109	435/2	435/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1257										
110	109	871/4	871/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1258										
110	109	218	218	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1259										
110	109	873/4	873/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1260										
111	110	437/2	437/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1261									60	
111	110	875/4	875/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1262									60	
111	110	219	219	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p								60	
111	110	219	219	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1263									60	
111	110	877/4	877/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1264										
111	110	439/2	439/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1265									61	
111	110	879/4	879/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1266										
111	110	220	220	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1267									62	
111	110	881/4	881/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1268										
111	110	437/2	437/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1269										
111	110	219	219	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1270									63	
111	110	877/4	877/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1271										
111	110	439/2	439/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1272									64	
111	110	879/4	879/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1273										
111	110	220	220	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1274									65	
111	110	881/4	881/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1275										
111	110	220	220	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1276										
112	111	441/2	441/2	0.0	0	0	Dynamic	2/4	1	1	0					f									
112	111	441/2	441/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1277										
112	111	1765/8	1765/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1278										
112	111	883/4	883/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1279										
112	111	1767/8	1767/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1280										
112	111	221	221	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1281										
